item_id,name,category,occasion,weather,gender,style,color,brand,price,rating,website,img,buy_link
120,H&M Yellow Sporty Accessory,Accessory,gym,cold,female,sporty,yellow,H&M,22.18,4.9,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+H&M,https://www.nykaafashion.com/search?q=yellow+sporty+Accessory
121,Puma Grey Trendy Accessory,Accessory,travel,rainy,male,trendy,grey,Puma,25.02,3.7,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Puma,https://www.nykaafashion.com/search?q=grey+trendy+Accessory
122,Puma Pink Formal Bottom,Bottom,interview,hot,female,formal,pink,Puma,147.22,4.8,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Puma,https://www.flipkart.com/search?q=pink+formal+Bottom
123,H&M Yellow Formal Top,Top,interview,cold,male,formal,yellow,H&M,81.26,4.4,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Top+H&M,https://www.myntra.com/search?q=yellow+formal+Top
124,Fossil Red Trendy Accessory,Accessory,casual,hot,male,trendy,red,Fossil,73.08,4.0,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Fossil,https://www.flipkart.com/search?q=red+trendy+Accessory
125,Zara Grey Sporty Footwear,Footwear,casual,cold,male,sporty,grey,Zara,89.2,4.4,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Zara,https://www.ajio.com/search?q=grey+sporty+Footwear
126,Allen Solly Blue Trendy Bottom,Bottom,travel,hot,unisex,trendy,blue,Allen Solly,106.41,3.1,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Allen Solly,https://www.nykaafashion.com/search?q=blue+trendy+Bottom
127,Levi's White Formal Top,Top,office,rainy,male,formal,white,Levi's,83.4,4.9,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Levi's,https://www.amazon.com/search?q=white+formal+Top
128,Allen Solly Pink Trendy Top,Top,travel,cold,unisex,trendy,pink,Allen Solly,92.62,3.9,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Allen Solly,https://www.myntra.com/search?q=pink+trendy+Top
129,Nike Red Trendy Bottom,Bottom,casual,cold,male,trendy,red,Nike,18.6,3.1,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Nike,https://www.flipkart.com/search?q=red+trendy+Bottom
130,Manyavar White Formal Bottom,Bottom,interview,cold,female,formal,white,Manyavar,61.81,4.2,Nykaa Fashion,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Manyavar,https://www.nykaafashion.com/search?q=white+formal+Bottom
131,Fossil Pink Sporty Top,Top,casual,rainy,male,sporty,pink,Fossil,17.52,3.0,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Fossil,https://www.myntra.com/search?q=pink+sporty+Top
132,Nike Yellow Trendy Top,Top,party,hot,unisex,trendy,yellow,Nike,22.35,3.5,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Nike,https://www.myntra.com/search?q=yellow+trendy+Top
133,Fossil Grey Formal Top,Top,office,hot,unisex,formal,grey,Fossil,70.76,3.7,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Fossil,https://www.flipkart.com/search?q=grey+formal+Top
134,Nike Red Traditional Bottom,Bottom,party,rainy,male,traditional,red,Nike,149.23,4.0,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Nike,https://www.ajio.com/search?q=red+traditional+Bottom
135,Allen Solly Red Casual Top,Top,casual,cold,unisex,casual,red,Allen Solly,86.28,4.0,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Allen Solly,https://www.ajio.com/search?q=red+casual+Top
136,Nike White Formal Top,Top,interview,rainy,female,formal,white,Nike,58.16,3.2,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Nike,https://www.amazon.com/search?q=white+formal+Top
137,Biba Red Formal Footwear,Footwear,interview,hot,male,formal,red,Biba,111.53,3.6,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Biba,https://www.myntra.com/search?q=red+formal+Footwear
138,Puma Grey Casual Bottom,Bottom,travel,hot,unisex,casual,grey,Puma,16.89,3.4,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Puma,https://www.flipkart.com/search?q=grey+casual+Bottom
139,Adidas Blue Trendy Top,Top,party,rainy,unisex,trendy,blue,Adidas,64.69,3.3,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Adidas,https://www.ajio.com/search?q=blue+trendy+Top
140,Fossil Blue Trendy Top,Top,casual,hot,female,trendy,blue,Fossil,98.59,4.6,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Fossil,https://www.ajio.com/search?q=blue+trendy+Top
141,Puma White Casual Footwear,Footwear,casual,rainy,male,casual,white,Puma,108.44,3.4,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Puma,https://www.ajio.com/search?q=white+casual+Footwear
142,Levi's Grey Sporty Footwear,Footwear,gym,cold,female,sporty,grey,Levi's,98.83,3.5,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Levi's,https://www.flipkart.com/search?q=grey+sporty+Footwear
143,Levi's Pink Sporty Bottom,Bottom,casual,cold,unisex,sporty,pink,Levi's,109.55,3.9,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Levi's,https://www.flipkart.com/search?q=pink+sporty+Bottom
144,Manyavar Yellow Formal Accessory,Accessory,office,rainy,unisex,formal,yellow,Manyavar,87.08,4.6,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Manyavar,https://www.flipkart.com/search?q=yellow+formal+Accessory
145,Zara Grey Formal Footwear,Footwear,interview,hot,male,formal,grey,Zara,124.29,4.1,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Zara,https://www.myntra.com/search?q=grey+formal+Footwear
146,Adidas Pink Sporty Accessory,Accessory,casual,rainy,unisex,sporty,pink,Adidas,40.21,4.6,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Adidas,https://www.flipkart.com/search?q=pink+sporty+Accessory
147,Puma Grey Trendy Footwear,Footwear,travel,cold,male,trendy,grey,Puma,85.64,4.9,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Puma,https://www.nykaafashion.com/search?q=grey+trendy+Footwear
148,Manyavar Black Traditional Accessory,Accessory,wedding,cold,male,traditional,black,Manyavar,140.82,3.1,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Manyavar,https://www.nykaafashion.com/search?q=black+traditional+Accessory
149,Allen Solly Yellow Formal Bottom,Bottom,office,cold,unisex,formal,yellow,Allen Solly,30.46,3.1,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Allen Solly,https://www.nykaafashion.com/search?q=yellow+formal+Bottom
150,Adidas Yellow Trendy Footwear,Footwear,wedding,cold,female,trendy,yellow,Adidas,60.38,3.1,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Adidas,https://www.amazon.com/search?q=yellow+trendy+Footwear
151,Fossil Grey Trendy Top,Top,casual,cold,female,trendy,grey,Fossil,26.56,4.7,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Fossil,https://www.nykaafashion.com/search?q=grey+trendy+Top
152,H&M Yellow Sporty Top,Top,gym,rainy,unisex,sporty,yellow,H&M,97.5,4.6,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+H&M,https://www.amazon.com/search?q=yellow+sporty+Top
153,Biba White Trendy Accessory,Accessory,casual,cold,male,trendy,white,Biba,47.09,3.2,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Biba,https://www.myntra.com/search?q=white+trendy+Accessory
154,H&M Green Formal Bottom,Bottom,interview,hot,unisex,formal,green,H&M,52.93,3.0,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+H&M,https://www.amazon.com/search?q=green+formal+Bottom
155,Biba Black Formal Accessory,Accessory,office,rainy,female,formal,black,Biba,47.41,4.5,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Biba,https://www.amazon.com/search?q=black+formal+Accessory
156,Levi's Red Casual Bottom,Bottom,travel,rainy,male,casual,red,Levi's,58.83,3.4,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Levi's,https://www.amazon.com/search?q=red+casual+Bottom
157,Zara Grey Casual Accessory,Accessory,travel,rainy,unisex,casual,grey,Zara,53.95,3.7,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Zara,https://www.ajio.com/search?q=grey+casual+Accessory
158,Fossil White Sporty Footwear,Footwear,casual,hot,unisex,sporty,white,Fossil,21.9,4.9,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Fossil,https://www.ajio.com/search?q=white+sporty+Footwear
159,Levi's Blue Formal Bottom,Bottom,interview,cold,unisex,formal,blue,Levi's,89.3,4.2,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Levi's,https://www.amazon.com/search?q=blue+formal+Bottom
160,Allen Solly Pink Casual Bottom,Bottom,casual,cold,male,casual,pink,Allen Solly,99.98,4.2,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Allen Solly,https://www.amazon.com/search?q=pink+casual+Bottom
161,Manyavar Red Formal Bottom,Bottom,wedding,cold,male,formal,red,Manyavar,136.8,3.4,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Manyavar,https://www.amazon.com/search?q=red+formal+Bottom
162,Allen Solly Grey Casual Accessory,Accessory,travel,hot,male,casual,grey,Allen Solly,116.31,4.0,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Accessory+Allen Solly,https://www.myntra.com/search?q=grey+casual+Accessory
163,Puma Red Formal Top,Top,interview,hot,female,formal,red,Puma,135.97,4.2,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Puma,https://www.flipkart.com/search?q=red+formal+Top
164,Fossil Black Casual Top,Top,casual,rainy,male,casual,black,Fossil,26.66,4.6,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Fossil,https://www.myntra.com/search?q=black+casual+Top
165,Zara Green Formal Footwear,Footwear,office,rainy,unisex,formal,green,Zara,41.43,3.0,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Zara,https://www.nykaafashion.com/search?q=green+formal+Footwear
166,Adidas Grey Trendy Accessory,Accessory,party,cold,female,trendy,grey,Adidas,51.13,4.8,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Adidas,https://www.myntra.com/search?q=grey+trendy+Accessory
167,Allen Solly Red Formal Footwear,Footwear,wedding,cold,female,formal,red,Allen Solly,69.89,4.0,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Allen Solly,https://www.amazon.com/search?q=red+formal+Footwear
168,Adidas Pink Sporty Accessory,Accessory,gym,cold,male,sporty,pink,Adidas,47.85,4.3,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Adidas,https://www.amazon.com/search?q=pink+sporty+Accessory
169,Nike Black Traditional Accessory,Accessory,party,cold,unisex,traditional,black,Nike,130.78,3.4,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Nike,https://www.flipkart.com/search?q=black+traditional+Accessory
170,Fossil Green Traditional Accessory,Accessory,wedding,rainy,unisex,traditional,green,Fossil,28.17,4.3,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Fossil,https://www.amazon.com/search?q=green+traditional+Accessory
171,Levi's Grey Formal Accessory,Accessory,interview,cold,unisex,formal,grey,Levi's,96.03,3.9,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Levi's,https://www.myntra.com/search?q=grey+formal+Accessory
172,Fossil White Formal Footwear,Footwear,wedding,rainy,unisex,formal,white,Fossil,36.16,4.3,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Fossil,https://www.flipkart.com/search?q=white+formal+Footwear
173,Levi's Yellow Trendy Bottom,Bottom,wedding,cold,female,trendy,yellow,Levi's,40.0,4.7,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Bottom+Levi's,https://www.amazon.com/search?q=yellow+trendy+Bottom
174,Biba Grey Sporty Accessory,Accessory,gym,hot,female,sporty,grey,Biba,62.56,4.7,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Biba,https://www.nykaafashion.com/search?q=grey+sporty+Accessory
175,Biba Black Sporty Top,Top,gym,hot,female,sporty,black,Biba,22.28,4.0,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Biba,https://www.ajio.com/search?q=black+sporty+Top
176,Zara White Sporty Bottom,Bottom,gym,rainy,female,sporty,white,Zara,127.82,3.6,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Zara,https://www.flipkart.com/search?q=white+sporty+Bottom
177,Puma White Formal Footwear,Footwear,party,cold,unisex,formal,white,Puma,139.15,3.5,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Puma,https://www.flipkart.com/search?q=white+formal+Footwear
178,Adidas Black Sporty Footwear,Footwear,travel,rainy,male,sporty,black,Adidas,91.48,3.1,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+Adidas,https://www.flipkart.com/search?q=black+sporty+Footwear
179,Biba White Formal Accessory,Accessory,interview,rainy,male,formal,white,Biba,47.76,3.5,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Biba,https://www.amazon.com/search?q=white+formal+Accessory
180,Biba Yellow Casual Top,Top,travel,hot,unisex,casual,yellow,Biba,143.7,4.5,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Biba,https://www.flipkart.com/search?q=yellow+casual+Top
181,Biba Pink Casual Bottom,Bottom,casual,rainy,female,casual,pink,Biba,67.29,3.1,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Biba,https://www.flipkart.com/search?q=pink+casual+Bottom
182,H&M Yellow Formal Footwear,Footwear,party,cold,male,formal,yellow,H&M,75.04,3.8,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+H&M,https://www.amazon.com/search?q=yellow+formal+Footwear
183,Fossil Blue Sporty Bottom,Bottom,travel,rainy,male,sporty,blue,Fossil,107.17,4.9,Nykaa Fashion,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Fossil,https://www.nykaafashion.com/search?q=blue+sporty+Bottom
184,H&M Black Sporty Top,Top,gym,rainy,female,sporty,black,H&M,132.29,3.4,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+H&M,https://www.flipkart.com/search?q=black+sporty+Top
185,Biba Blue Formal Footwear,Footwear,interview,hot,unisex,formal,blue,Biba,143.21,4.7,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Biba,https://www.myntra.com/search?q=blue+formal+Footwear
186,Nike Grey Casual Bottom,Bottom,casual,cold,male,casual,grey,Nike,109.14,3.2,Flipkart,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Nike,https://www.flipkart.com/search?q=grey+casual+Bottom
187,Manyavar Pink Formal Accessory,Accessory,party,cold,male,formal,pink,Manyavar,110.56,3.2,Nykaa Fashion,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Manyavar,https://www.nykaafashion.com/search?q=pink+formal+Accessory
188,Zara Pink Sporty Top,Top,travel,hot,male,sporty,pink,Zara,49.39,3.9,Myntra,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Zara,https://www.myntra.com/search?q=pink+sporty+Top
189,Levi's Grey Trendy Top,Top,casual,cold,male,trendy,grey,Levi's,147.19,4.3,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Top+Levi's,https://www.amazon.com/search?q=grey+trendy+Top
190,Allen Solly Grey Formal Top,Top,interview,hot,male,formal,grey,Allen Solly,110.69,3.6,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Allen Solly,https://www.flipkart.com/search?q=grey+formal+Top
191,Adidas Black Casual Accessory,Accessory,travel,rainy,female,casual,black,Adidas,69.03,3.7,Nykaa Fashion,https://via.placeholder.com/150/c2a884/ffffff?text=Accessory+Adidas,https://www.nykaafashion.com/search?q=black+casual+Accessory
192,Levi's Pink Trendy Accessory,Accessory,wedding,cold,male,trendy,pink,Levi's,67.78,4.8,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Levi's,https://www.ajio.com/search?q=pink+trendy+Accessory
193,Zara White Formal Top,Top,office,rainy,unisex,formal,white,Zara,81.97,3.2,Ajio,https://via.placeholder.com/150/1a1625/ffffff?text=Top+Zara,https://www.ajio.com/search?q=white+formal+Top
194,Manyavar Grey Formal Bottom,Bottom,office,rainy,male,formal,grey,Manyavar,142.46,3.6,Amazon,https://via.placeholder.com/150/c2a884/ffffff?text=Bottom+Manyavar,https://www.amazon.com/search?q=grey+formal+Bottom
195,Fossil Yellow Formal Bottom,Bottom,office,cold,female,formal,yellow,Fossil,121.59,4.0,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Bottom+Fossil,https://www.amazon.com/search?q=yellow+formal+Bottom
196,Nike Red Casual Top,Top,casual,cold,female,casual,red,Nike,112.36,4.7,Ajio,https://via.placeholder.com/150/c2a884/ffffff?text=Top+Nike,https://www.ajio.com/search?q=red+casual+Top
197,Allen Solly Red Formal Bottom,Bottom,interview,hot,male,formal,red,Allen Solly,90.99,5.0,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Allen Solly,https://www.myntra.com/search?q=red+formal+Bottom
198,Zara Grey Trendy Top,Top,casual,cold,female,trendy,grey,Zara,107.2,4.9,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Top+Zara,https://www.myntra.com/search?q=grey+trendy+Top
199,H&M Pink Formal Footwear,Footwear,office,hot,male,formal,pink,H&M,133.98,3.4,Myntra,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+H&M,https://www.myntra.com/search?q=pink+formal+Footwear
200,Biba Pink Trendy Bottom,Bottom,wedding,rainy,unisex,trendy,pink,Biba,74.83,3.2,Amazon,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+Biba,https://www.amazon.com/search?q=pink+trendy+Bottom
201,Manyavar Red Sporty Accessory,Accessory,travel,rainy,male,sporty,red,Manyavar,55.14,4.1,Amazon,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Manyavar,https://www.amazon.com/search?q=red+sporty+Accessory
202,H&M White Casual Accessory,Accessory,casual,rainy,male,casual,white,H&M,86.46,4.4,Ajio,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+H&M,https://www.ajio.com/search?q=white+casual+Accessory
203,H&M Black Formal Bottom,Bottom,party,cold,female,formal,black,H&M,61.6,4.9,Flipkart,https://via.placeholder.com/150/beb6ce/ffffff?text=Bottom+H&M,https://www.flipkart.com/search?q=black+formal+Bottom
204,H&M Red Formal Footwear,Footwear,interview,cold,male,formal,red,H&M,64.27,3.1,Amazon,https://via.placeholder.com/150/1a1625/ffffff?text=Footwear+H&M,https://www.amazon.com/search?q=red+formal+Footwear
205,Zara Grey Casual Accessory,Accessory,casual,hot,female,casual,grey,Zara,111.07,3.1,Ajio,https://via.placeholder.com/150/beb6ce/ffffff?text=Accessory+Zara,https://www.ajio.com/search?q=grey+casual+Accessory
206,Adidas Grey Sporty Accessory,Accessory,casual,hot,female,sporty,grey,Adidas,56.09,3.5,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Adidas,https://www.myntra.com/search?q=grey+sporty+Accessory
207,Nike Green Formal Footwear,Footwear,interview,cold,female,formal,green,Nike,112.86,3.2,Myntra,https://via.placeholder.com/150/beb6ce/ffffff?text=Footwear+Nike,https://www.myntra.com/search?q=green+formal+Footwear
208,Zara Green Trendy Footwear,Footwear,travel,cold,female,trendy,green,Zara,102.31,4.6,Flipkart,https://via.placeholder.com/150/c2a884/ffffff?text=Footwear+Zara,https://www.flipkart.com/search?q=green+trendy+Footwear
209,Nike Blue Formal Footwear,Footwear,office,cold,female,formal,blue,Nike,103.58,3.6,Flipkart,https://via.placeholder.com/150/a88e6a/ffffff?text=Footwear+Nike,https://www.flipkart.com/search?q=blue+formal+Footwear
210,Nike Green Formal Accessory,Accessory,office,hot,male,formal,green,Nike,26.5,3.4,Myntra,https://via.placeholder.com/150/a88e6a/ffffff?text=Accessory+Nike,https://www.myntra.com/search?q=green+formal+Accessory
